"year","variable","experiment","ensemble","model","units","value"
2009,"rh","historical","r1i1p1f1","CESM2-WACCM-FV2","g yr-1",43466612298368632
2009,"rh","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",47657485641295800
2009,"rh","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",68775934369666384
2009,"rh","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",66427161390122424
2009,"rh","historical","r1i1p1f1","NorCPM1","g yr-1",29705431969797948
2009,"rh","historical","r1i1p1f1","NorESM2-LM","g yr-1",40226053958520224
2009,"rh","historical","r1i1p1f1","NorESM2-MM","g yr-1",40750143846267200
2009,"rh","historical","r1i1p1f1","SAM0-UNICON","g yr-1",45135342305130624
2009,"rh","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",48989783157473992
2009,"rh","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",47769321698612296
2009,"rh","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",54161692979377952
2009,"rh","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",46658507615811128
2009,"rh","historical","r20i1p1f1","NorCPM1","g yr-1",29202039531493292
2009,"rh","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",49109331373585984
2009,"rh","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",46760993588242664
2009,"rh","historical","r21i1p1f1","NorCPM1","g yr-1",29655220359402924
2009,"rh","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",48906628669662560
2009,"rh","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",46874677110827872
2009,"rh","historical","r22i1p1f1","NorCPM1","g yr-1",29361118695008644
2009,"rh","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",49833157606646768
2009,"rh","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",47215305385918312
2009,"rh","historical","r23i1p1f1","NorCPM1","g yr-1",28619103241189544
2009,"rh","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",49323512364627104
2009,"rh","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",46622180416628808
2009,"rh","historical","r24i1p1f1","NorCPM1","g yr-1",29313809655257736
2009,"rh","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",48690992050117752
2009,"rh","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",45573858621231376
2009,"rh","historical","r25i1p1f1","NorCPM1","g yr-1",29672062517772112
2009,"rh","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",50553002611270656
2009,"rh","historical","r26i1p1f1","IPSL-CM6A-LR","g yr-1",46659450009988912
2009,"rh","historical","r26i1p1f1","NorCPM1","g yr-1",30321024304694984
2009,"rh","historical","r26i1p1f2","CNRM-CM6-1","g yr-1",49468869441382256
2009,"rh","historical","r27i1p1f1","IPSL-CM6A-LR","g yr-1",46336985628872792
2009,"rh","historical","r27i1p1f1","NorCPM1","g yr-1",29881454623784564
2009,"rh","historical","r27i1p1f2","CNRM-CM6-1","g yr-1",49378857475177624
2009,"rh","historical","r28i1p1f1","IPSL-CM6A-LR","g yr-1",46247072357285176
2009,"rh","historical","r28i1p1f1","NorCPM1","g yr-1",29184128220380336
2009,"rh","historical","r28i1p1f2","CNRM-CM6-1","g yr-1",50018046512149232
2009,"rh","historical","r29i1p1f1","IPSL-CM6A-LR","g yr-1",45550104736825568
2009,"rh","historical","r29i1p1f1","NorCPM1","g yr-1",29417515101379920
2009,"rh","historical","r29i1p1f2","CNRM-CM6-1","g yr-1",48974228092889448
2009,"rh","historical","r2i1p1f1","ACCESS-ESM1-5","g yr-1",60398216983120656
2009,"rh","historical","r2i1p1f1","CESM2","g yr-1",41691411221530944
2009,"rh","historical","r2i1p1f1","CESM2-WACCM","g yr-1",41967271968782552
2009,"rh","historical","r2i1p1f1","IPSL-CM6A-LR","g yr-1",46786503375571664
2009,"rh","historical","r2i1p1f1","MPI-ESM-1-2-HAM","g yr-1",69946621040681040
2009,"rh","historical","r2i1p1f1","MPI-ESM1-2-LR","g yr-1",65345700249171576
2009,"rh","historical","r2i1p1f1","NorCPM1","g yr-1",29576728750337848
2009,"rh","historical","r2i1p1f1","NorESM2-LM","g yr-1",40429464693588944
2009,"rh","historical","r2i1p1f2","CNRM-CM6-1","g yr-1",49366902868356968
2009,"rh","historical","r2i1p1f2","CNRM-ESM2-1","g yr-1",44280162827518152
2009,"rh","historical","r30i1p1f1","IPSL-CM6A-LR","g yr-1",45716207045896688
2009,"rh","historical","r30i1p1f1","NorCPM1","g yr-1",28920972031332512
2009,"rh","historical","r30i1p1f2","CNRM-CM6-1","g yr-1",49186246671996032
2009,"rh","historical","r31i1p1f1","IPSL-CM6A-LR","g yr-1",46213025734920704
2009,"rh","historical","r32i1p1f1","IPSL-CM6A-LR","g yr-1",46025259452997512
2009,"rh","historical","r3i1p1f1","ACCESS-ESM1-5","g yr-1",60137442630659984
2009,"rh","historical","r3i1p1f1","CESM2","g yr-1",41853503111018968
2009,"rh","historical","r3i1p1f1","CESM2-WACCM","g yr-1",42088115212292928
2009,"rh","historical","r3i1p1f1","IPSL-CM6A-LR","g yr-1",46850474895735264
2009,"rh","historical","r3i1p1f1","MPI-ESM1-2-LR","g yr-1",66899516224465608
2009,"rh","historical","r3i1p1f1","NorCPM1","g yr-1",28931099789541920
2009,"rh","historical","r3i1p1f1","NorESM2-LM","g yr-1",40103835583323424
2009,"rh","historical","r3i1p1f2","CNRM-CM6-1","g yr-1",48578018917870728
2009,"rh","historical","r3i1p1f2","CNRM-ESM2-1","g yr-1",42985853377252976
2009,"rh","historical","r4i1p1f1","CESM2","g yr-1",41837623935334096
2009,"rh","historical","r4i1p1f1","IPSL-CM6A-LR","g yr-1",46355062096827096
2009,"rh","historical","r4i1p1f1","MPI-ESM1-2-LR","g yr-1",67133110749833600
2009,"rh","historical","r4i1p1f1","NorCPM1","g yr-1",28984038341892784
2009,"rh","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",48420804783407920
2009,"rh","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",43277496264665288
2009,"rh","historical","r5i1p1f1","CESM2","g yr-1",41939917851298992
2009,"rh","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",46181734477443320
2009,"rh","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",66120188227397440
2009,"rh","historical","r5i1p1f1","NorCPM1","g yr-1",29136653143489852
2009,"rh","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",48790957436503872
2009,"rh","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",43867319078298912
2009,"rh","historical","r6i1p1f1","CESM2","g yr-1",42356814381512312
2009,"rh","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",46830531401408216
2009,"rh","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",67030140064719544
2009,"rh","historical","r6i1p1f1","NorCPM1","g yr-1",30186655217926008
2009,"rh","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",49466362572051608
2009,"rh","historical","r7i1p1f1","CESM2","g yr-1",42474479063931456
2009,"rh","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",46442076769928000
2009,"rh","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",66984605057731832
2009,"rh","historical","r7i1p1f1","NorCPM1","g yr-1",30133045103317556
2009,"rh","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",49009428140158928
2009,"rh","historical","r8i1p1f1","CESM2","g yr-1",41744844762656472
2009,"rh","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",46337999030942776
2009,"rh","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",66951755769437272
2009,"rh","historical","r8i1p1f1","NorCPM1","g yr-1",29178537277623004
2009,"rh","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",48017539088366472
2009,"rh","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",43485420052218728
2009,"rh","historical","r9i1p1f1","CESM2","g yr-1",41710615575495376
2009,"rh","historical","r9i1p1f1","IPSL-CM6A-LR","g yr-1",45989722592713560
2009,"rh","historical","r9i1p1f1","MPI-ESM1-2-LR","g yr-1",67049798193947008
2009,"rh","historical","r9i1p1f1","NorCPM1","g yr-1",30429426125530764
2009,"rh","historical","r9i1p1f2","CNRM-CM6-1","g yr-1",49184335521311080
2009,"rh","historical","r9i1p1f2","CNRM-ESM2-1","g yr-1",43307652113695200
2010,"rh","historical","r10i1p1f1","CESM2","g yr-1",42440210945252152
2010,"rh","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",46521227976912024
2010,"rh","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",65804701755794160
2010,"rh","historical","r10i1p1f1","NorCPM1","g yr-1",29602504917801852
2010,"rh","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",50767346495802072
2010,"rh","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",43341498386678224
2010,"rh","historical","r11i1p1f1","CESM2","g yr-1",41321507317035456
2010,"rh","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",46851030085556120
2010,"rh","historical","r11i1p1f1","NorCPM1","g yr-1",29711951867506812
2010,"rh","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",50071915996179136
2010,"rh","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",47156683320687352
2010,"rh","historical","r12i1p1f1","NorCPM1","g yr-1",29468781992096360
2010,"rh","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",48981872824049024
2010,"rh","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",46146250539331496
2010,"rh","historical","r13i1p1f1","NorCPM1","g yr-1",29745391195383744
2010,"rh","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",48343266933204952
2010,"rh","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",46295246828483008
2010,"rh","historical","r14i1p1f1","NorCPM1","g yr-1",29764735532989152
2010,"rh","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",48768365222365416
2010,"rh","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",47362948027573400
2010,"rh","historical","r15i1p1f1","NorCPM1","g yr-1",29154171256752152
2010,"rh","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",48683639363105024
2010,"rh","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",47046762136895064
2010,"rh","historical","r16i1p1f1","NorCPM1","g yr-1",29697523865477792
2010,"rh","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",49991629686775872
2010,"rh","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",47556128155943992
2010,"rh","historical","r17i1p1f1","NorCPM1","g yr-1",28863032519612704
2010,"rh","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",49021936785045104
2010,"rh","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",46666035124934184
2010,"rh","historical","r18i1p1f1","NorCPM1","g yr-1",28764888765365000
2010,"rh","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",49288803626988416
2010,"rh","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",46409483548195496
2010,"rh","historical","r19i1p1f1","NorCPM1","g yr-1",29859931836009972
2010,"rh","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",49312703186469616
2010,"rh","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",61197912491664384
2010,"rh","historical","r1i1p1f1","CESM2","g yr-1",42257304321380632
2010,"rh","historical","r1i1p1f1","CESM2-WACCM","g yr-1",41238988673993048
2010,"rh","historical","r1i1p1f1","CESM2-WACCM-FV2","g yr-1",43151845711806152
2010,"rh","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",46977102290919352
2010,"rh","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",68462492328668712
2010,"rh","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",67729717877040736
2010,"rh","historical","r1i1p1f1","NorCPM1","g yr-1",29830105110488608
2010,"rh","historical","r1i1p1f1","NorESM2-LM","g yr-1",40266558143285904
2010,"rh","historical","r1i1p1f1","NorESM2-MM","g yr-1",41714859093643960
2010,"rh","historical","r1i1p1f1","SAM0-UNICON","g yr-1",44317447090872120
2010,"rh","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",49948921380586936
2010,"rh","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",48257464592653568
2010,"rh","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",54589153992247584
2010,"rh","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",46663369565959456
2010,"rh","historical","r20i1p1f1","NorCPM1","g yr-1",30024351861426752
2010,"rh","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",49049988762656160
2010,"rh","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",47099129602093296
2010,"rh","historical","r21i1p1f1","NorCPM1","g yr-1",29595545516787408
2010,"rh","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",49665965956344976
2010,"rh","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",46696886398018184
2010,"rh","historical","r22i1p1f1","NorCPM1","g yr-1",30284901077053068
2010,"rh","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",48967257473073712
2010,"rh","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",47652099936402520
2010,"rh","historical","r23i1p1f1","NorCPM1","g yr-1",29380305896245080
2010,"rh","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",50084817003205040
2010,"rh","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",46601603981860936
2010,"rh","historical","r24i1p1f1","NorCPM1","g yr-1",29297681694675484
2010,"rh","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",49256565431216624
2010,"rh","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",46128617801511672
2010,"rh","historical","r25i1p1f1","NorCPM1","g yr-1",29395143693297132
2010,"rh","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",49874459962339992
2010,"rh","historical","r26i1p1f1","IPSL-CM6A-LR","g yr-1",47135849747708080
2010,"rh","historical","r26i1p1f1","NorCPM1","g yr-1",29342407245285120
2010,"rh","historical","r26i1p1f2","CNRM-CM6-1","g yr-1",49362224928161512
2010,"rh","historical","r27i1p1f1","IPSL-CM6A-LR","g yr-1",46548829950809984
2010,"rh","historical","r27i1p1f1","NorCPM1","g yr-1",28851892754903724
2010,"rh","historical","r27i1p1f2","CNRM-CM6-1","g yr-1",48925105437138408
2010,"rh","historical","r28i1p1f1","IPSL-CM6A-LR","g yr-1",46562391953550760
2010,"rh","historical","r28i1p1f1","NorCPM1","g yr-1",29845943959860800
2010,"rh","historical","r28i1p1f2","CNRM-CM6-1","g yr-1",49594370524997768
2010,"rh","historical","r29i1p1f1","IPSL-CM6A-LR","g yr-1",45743859120091016
2010,"rh","historical","r29i1p1f1","NorCPM1","g yr-1",29456696193001344
2010,"rh","historical","r29i1p1f2","CNRM-CM6-1","g yr-1",49118700534032592
2010,"rh","historical","r2i1p1f1","ACCESS-ESM1-5","g yr-1",61528825979278656
2010,"rh","historical","r2i1p1f1","CESM2","g yr-1",42853888499551368
2010,"rh","historical","r2i1p1f1","CESM2-WACCM","g yr-1",41257248262287640
2010,"rh","historical","r2i1p1f1","IPSL-CM6A-LR","g yr-1",46645693563039552
2010,"rh","historical","r2i1p1f1","MPI-ESM-1-2-HAM","g yr-1",68742814473272896
2010,"rh","historical","r2i1p1f1","MPI-ESM1-2-LR","g yr-1",67127593835313784
2010,"rh","historical","r2i1p1f1","NorCPM1","g yr-1",29359609069268768
2010,"rh","historical","r2i1p1f1","NorESM2-LM","g yr-1",40100904467613240
2010,"rh","historical","r2i1p1f2","CNRM-CM6-1","g yr-1",49249397579245112
2010,"rh","historical","r2i1p1f2","CNRM-ESM2-1","g yr-1",43317879458373792
2010,"rh","historical","r30i1p1f1","IPSL-CM6A-LR","g yr-1",46551101908025664
2010,"rh","historical","r30i1p1f1","NorCPM1","g yr-1",29905322360107756
2010,"rh","historical","r30i1p1f2","CNRM-CM6-1","g yr-1",49847418209766960
2010,"rh","historical","r31i1p1f1","IPSL-CM6A-LR","g yr-1",46635809465013024
2010,"rh","historical","r32i1p1f1","IPSL-CM6A-LR","g yr-1",46764605891760832
2010,"rh","historical","r3i1p1f1","ACCESS-ESM1-5","g yr-1",60708553871820984
2010,"rh","historical","r3i1p1f1","CESM2","g yr-1",42553502176612376
2010,"rh","historical","r3i1p1f1","CESM2-WACCM","g yr-1",41966574824636504
2010,"rh","historical","r3i1p1f1","IPSL-CM6A-LR","g yr-1",46427805656945984
2010,"rh","historical","r3i1p1f1","MPI-ESM1-2-LR","g yr-1",67545712828137240
2010,"rh","historical","r3i1p1f1","NorCPM1","g yr-1",29797197538599704
2010,"rh","historical","r3i1p1f1","NorESM2-LM","g yr-1",39443103105155288
2010,"rh","historical","r3i1p1f2","CNRM-CM6-1","g yr-1",48665838663057984
2010,"rh","historical","r3i1p1f2","CNRM-ESM2-1","g yr-1",43787518611278792
2010,"rh","historical","r4i1p1f1","CESM2","g yr-1",42193451943464312
2010,"rh","historical","r4i1p1f1","IPSL-CM6A-LR","g yr-1",46253150790364912
2010,"rh","historical","r4i1p1f1","MPI-ESM1-2-LR","g yr-1",66791185287357616
2010,"rh","historical","r4i1p1f1","NorCPM1","g yr-1",30249351715382920
2010,"rh","historical","r4i1p1f2","CNRM-CM6-1","g yr-1",50086446838508576
2010,"rh","historical","r4i1p1f2","CNRM-ESM2-1","g yr-1",42790752638926032
2010,"rh","historical","r5i1p1f1","CESM2","g yr-1",42275491286379368
2010,"rh","historical","r5i1p1f1","IPSL-CM6A-LR","g yr-1",47160175348518200
2010,"rh","historical","r5i1p1f1","MPI-ESM1-2-LR","g yr-1",67583758390471392
2010,"rh","historical","r5i1p1f1","NorCPM1","g yr-1",30361164642463060
2010,"rh","historical","r5i1p1f2","CNRM-CM6-1","g yr-1",48945888479673352
2010,"rh","historical","r5i1p1f2","CNRM-ESM2-1","g yr-1",44046535918271392
2010,"rh","historical","r6i1p1f1","CESM2","g yr-1",42654633180438920
2010,"rh","historical","r6i1p1f1","IPSL-CM6A-LR","g yr-1",46454791787698168
2010,"rh","historical","r6i1p1f1","MPI-ESM1-2-LR","g yr-1",67011648997434384
2010,"rh","historical","r6i1p1f1","NorCPM1","g yr-1",30032233384637016
2010,"rh","historical","r6i1p1f2","CNRM-CM6-1","g yr-1",48560727947298768
2010,"rh","historical","r7i1p1f1","CESM2","g yr-1",42055263820851992
2010,"rh","historical","r7i1p1f1","IPSL-CM6A-LR","g yr-1",46786191702184464
2010,"rh","historical","r7i1p1f1","MPI-ESM1-2-LR","g yr-1",67103366339343416
2010,"rh","historical","r7i1p1f1","NorCPM1","g yr-1",28921173865831916
2010,"rh","historical","r7i1p1f2","CNRM-CM6-1","g yr-1",48239244606087848
2010,"rh","historical","r8i1p1f1","CESM2","g yr-1",42194053124602008
2010,"rh","historical","r8i1p1f1","IPSL-CM6A-LR","g yr-1",47088795110827632
2010,"rh","historical","r8i1p1f1","MPI-ESM1-2-LR","g yr-1",65491199746591632
2010,"rh","historical","r8i1p1f1","NorCPM1","g yr-1",29588295951265580
2010,"rh","historical","r8i1p1f2","CNRM-CM6-1","g yr-1",49122701955387432
2010,"rh","historical","r8i1p1f2","CNRM-ESM2-1","g yr-1",43588026900263208
2010,"rh","historical","r9i1p1f1","CESM2","g yr-1",41414412972078320
2010,"rh","historical","r9i1p1f1","IPSL-CM6A-LR","g yr-1",46823672444930120
2010,"rh","historical","r9i1p1f1","MPI-ESM1-2-LR","g yr-1",67851479992603984
2010,"rh","historical","r9i1p1f1","NorCPM1","g yr-1",29086243124977056
2010,"rh","historical","r9i1p1f2","CNRM-CM6-1","g yr-1",49696652254758312
2010,"rh","historical","r9i1p1f2","CNRM-ESM2-1","g yr-1",43185673029140568
2011,"rh","historical","r10i1p1f1","CESM2","g yr-1",42560745992152128
2011,"rh","historical","r10i1p1f1","IPSL-CM6A-LR","g yr-1",46793407452462864
2011,"rh","historical","r10i1p1f1","MPI-ESM1-2-LR","g yr-1",67022132886374072
2011,"rh","historical","r10i1p1f1","NorCPM1","g yr-1",29269389102540740
2011,"rh","historical","r10i1p1f2","CNRM-CM6-1","g yr-1",48894166625874808
2011,"rh","historical","r10i1p1f2","CNRM-ESM2-1","g yr-1",44914023599571112
2011,"rh","historical","r11i1p1f1","CESM2","g yr-1",41274749500552928
2011,"rh","historical","r11i1p1f1","IPSL-CM6A-LR","g yr-1",46347106719733960
2011,"rh","historical","r11i1p1f1","NorCPM1","g yr-1",30114500023691708
2011,"rh","historical","r11i1p1f2","CNRM-CM6-1","g yr-1",49611946732153792
2011,"rh","historical","r12i1p1f1","IPSL-CM6A-LR","g yr-1",46929457622556992
2011,"rh","historical","r12i1p1f1","NorCPM1","g yr-1",29394040795018464
2011,"rh","historical","r12i1p1f2","CNRM-CM6-1","g yr-1",48516924395694464
2011,"rh","historical","r13i1p1f1","IPSL-CM6A-LR","g yr-1",46355310508282024
2011,"rh","historical","r13i1p1f1","NorCPM1","g yr-1",29280934913155040
2011,"rh","historical","r13i1p1f2","CNRM-CM6-1","g yr-1",48685422419666568
2011,"rh","historical","r14i1p1f1","IPSL-CM6A-LR","g yr-1",46743041706614504
2011,"rh","historical","r14i1p1f1","NorCPM1","g yr-1",30217160733400376
2011,"rh","historical","r14i1p1f2","CNRM-CM6-1","g yr-1",49768223339741040
2011,"rh","historical","r15i1p1f1","IPSL-CM6A-LR","g yr-1",47484697985786648
2011,"rh","historical","r15i1p1f1","NorCPM1","g yr-1",30622587646465504
2011,"rh","historical","r15i1p1f2","CNRM-CM6-1","g yr-1",49682445719659936
2011,"rh","historical","r16i1p1f1","IPSL-CM6A-LR","g yr-1",46828036555841272
2011,"rh","historical","r16i1p1f1","NorCPM1","g yr-1",29881309852756220
2011,"rh","historical","r16i1p1f2","CNRM-CM6-1","g yr-1",49619862494737200
2011,"rh","historical","r17i1p1f1","IPSL-CM6A-LR","g yr-1",47160910315886056
2011,"rh","historical","r17i1p1f1","NorCPM1","g yr-1",29337724121827016
2011,"rh","historical","r17i1p1f2","CNRM-CM6-1","g yr-1",49153021448857856
2011,"rh","historical","r18i1p1f1","IPSL-CM6A-LR","g yr-1",47231563676082400
2011,"rh","historical","r18i1p1f1","NorCPM1","g yr-1",29425168467542136
2011,"rh","historical","r18i1p1f2","CNRM-CM6-1","g yr-1",48803297117139416
2011,"rh","historical","r19i1p1f1","IPSL-CM6A-LR","g yr-1",47046688999092624
2011,"rh","historical","r19i1p1f1","NorCPM1","g yr-1",29575235610679236
2011,"rh","historical","r19i1p1f2","CNRM-CM6-1","g yr-1",49823265858419696
2011,"rh","historical","r1i1p1f1","ACCESS-ESM1-5","g yr-1",60800807880545464
2011,"rh","historical","r1i1p1f1","CESM2","g yr-1",41838387917258584
2011,"rh","historical","r1i1p1f1","CESM2-WACCM","g yr-1",41512511666869456
2011,"rh","historical","r1i1p1f1","CESM2-WACCM-FV2","g yr-1",43837465869197480
2011,"rh","historical","r1i1p1f1","IPSL-CM6A-LR","g yr-1",46749778849081928
2011,"rh","historical","r1i1p1f1","MPI-ESM-1-2-HAM","g yr-1",68977523655808752
2011,"rh","historical","r1i1p1f1","MPI-ESM1-2-LR","g yr-1",67066111251036952
2011,"rh","historical","r1i1p1f1","NorCPM1","g yr-1",29614947052389496
2011,"rh","historical","r1i1p1f1","NorESM2-LM","g yr-1",40680155185359088
2011,"rh","historical","r1i1p1f1","NorESM2-MM","g yr-1",40274876517298424
2011,"rh","historical","r1i1p1f1","SAM0-UNICON","g yr-1",45305259290530360
2011,"rh","historical","r1i1p1f2","CNRM-CM6-1","g yr-1",49182145583789624
2011,"rh","historical","r1i1p1f2","CNRM-CM6-1-HR","g yr-1",47718248950438664
2011,"rh","historical","r1i2p1f1","MRI-ESM2-0","g yr-1",53391394668771496
2011,"rh","historical","r20i1p1f1","IPSL-CM6A-LR","g yr-1",47090089629919632
2011,"rh","historical","r20i1p1f1","NorCPM1","g yr-1",29937838051839708
2011,"rh","historical","r20i1p1f2","CNRM-CM6-1","g yr-1",48400309479584040
2011,"rh","historical","r21i1p1f1","IPSL-CM6A-LR","g yr-1",47025361668006592
2011,"rh","historical","r21i1p1f1","NorCPM1","g yr-1",30488111430015668
2011,"rh","historical","r21i1p1f2","CNRM-CM6-1","g yr-1",48540798094091336
2011,"rh","historical","r22i1p1f1","IPSL-CM6A-LR","g yr-1",46439554816704232
2011,"rh","historical","r22i1p1f1","NorCPM1","g yr-1",28843161295607024
2011,"rh","historical","r22i1p1f2","CNRM-CM6-1","g yr-1",49570216010640624
2011,"rh","historical","r23i1p1f1","IPSL-CM6A-LR","g yr-1",47062106354711824
2011,"rh","historical","r23i1p1f1","NorCPM1","g yr-1",30310330785413708
2011,"rh","historical","r23i1p1f2","CNRM-CM6-1","g yr-1",48579657845386720
2011,"rh","historical","r24i1p1f1","IPSL-CM6A-LR","g yr-1",46926604043053680
2011,"rh","historical","r24i1p1f1","NorCPM1","g yr-1",30288190393556644
2011,"rh","historical","r24i1p1f2","CNRM-CM6-1","g yr-1",49171231090534672
2011,"rh","historical","r25i1p1f1","IPSL-CM6A-LR","g yr-1",46447058382799696
2011,"rh","historical","r25i1p1f1","NorCPM1","g yr-1",29346197347613528
2011,"rh","historical","r25i1p1f2","CNRM-CM6-1","g yr-1",49841743283277632
2011,"rh","historical","r26i1p1f1","IPSL-CM6A-LR","g yr-1",46908827378238024
2011,"rh","historical","r26i1p1f1","NorCPM1","g yr-1",28727129720816468
2011,"rh","historical","r26i1p1f2","CNRM-CM6-1","g yr-1",49266151832762816
2011,"rh","historical","r27i1p1f1","IPSL-CM6A-LR","g yr-1",47202886976405200
2011,"rh","historical","r27i1p1f1","NorCPM1","g yr-1",29287535017556088
2011,"rh","historical","r27i1p1f2","CNRM-CM6-1","g yr-1",49191157332630264
2011,"rh","historical","r28i1p1f1","IPSL-CM6A-LR","g yr-1",46520321625893072
2011,"rh","historical","r28i1p1f1","NorCPM1","g yr-1",29492189486465852
2011,"rh","historical","r28i1p1f2","CNRM-CM6-1","g yr-1",49586848464845280
2011,"rh","historical","r29i1p1f1","IPSL-CM6A-LR","g yr-1",46605172285669200
2011,"rh","historical","r29i1p1f1","NorCPM1","g yr-1",29741313654421936
2011,"rh","historical","r29i1p1f2","CNRM-CM6-1","g yr-1",50002932682842776
2011,"rh","historical","r2i1p1f1","ACCESS-ESM1-5","g yr-1",61108085333764048
2011,"rh","historical","r2i1p1f1","CESM2","g yr-1",42314609814746128
2011,"rh","historical","r2i1p1f1","CESM2-WACCM","g yr-1",41562953800032784
2011,"rh","historical","r2i1p1f1","IPSL-CM6A-LR","g yr-1",47132070154080272
2011,"rh","historical","r2i1p1f1","MPI-ESM-1-2-HAM","g yr-1",69352866919278712
2011,"rh","historical","r2i1p1f1","MPI-ESM1-2-LR","g yr-1",66341657621881832
2011,"rh","historical","r2i1p1f1","NorCPM1","g yr-1",29055603217665880
2011,"rh","historical","r2i1p1f1","NorESM2-LM","g yr-1",41542581950357864
2011,"rh","historical","r2i1p1f2","CNRM-CM6-1","g yr-1",49541622005079480
2011,"rh","historical","r2i1p1f2","CNRM-ESM2-1","g yr-1",43345712596966024
2011,"rh","historical","r30i1p1f1","IPSL-CM6A-LR","g yr-1",46530528372940560
2011,"rh","historical","r30i1p1f1","NorCPM1","g yr-1",29382968206160560
2011,"rh","historical","r30i1p1f2","CNRM-CM6-1","g yr-1",50043398055718296
2011,"rh","historical","r31i1p1f1","IPSL-CM6A-LR","g yr-1",47255352887399648
2011,"rh","historical","r32i1p1f1","IPSL-CM6A-LR","g yr-1",46297705577450488
